KEGG,OvHK2,M1AvHK2,M2AvHK2,M1AvO
cpd:C00669_x,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C01425_x,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425_c,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425_n,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425_m,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425_e,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425_l,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C01425_r,7.612837297012989,6.487828460563263,7.617312735978033,-1.1250088364497266
cpd:C00051_c,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051_x,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051_r,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051_l,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051_e,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051_m,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00051_n,-6.333582874378159,-12.101317442692851,-14.355298286711314,-5.767734568314691
cpd:C00127_r,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127_m,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127_c,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127_l,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127_n,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127_x,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00127_e,-10.55673254736045,-16.599198230364642,-19.393672379688443,-6.042465683004195
cpd:C00118_l,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118_m,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_x,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_e,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118_e,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_m,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_l,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118_r,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118_c,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118_n,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00118_x,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_n,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_c,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00661_r,6.993890627797091,1.0266042578632713,-2.0693491282794176,-5.96728636993382
cpd:C00093_x,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093_n,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093_m,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093_l,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093_c,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093_e,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00093_r,-27.56963492052691,-9.07389534298235,-0.2958586788441614,18.49573957754456
cpd:C00670_x,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670_n,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670_e,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670_r,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670_c,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670_l,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C00670_m,-13.997871934951245,3.2036020683720903,19.973874802101435,17.201474003323337
cpd:C01233_m,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233_r,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233_c,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233_n,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233_x,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233_l,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C01233_e,-36.51633934804066,-19.97050760945048,-6.222109265689438,16.545831738590184
cpd:C04549_e,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549_c,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549_x,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549_n,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549_l,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549_m,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C04549_r,-11.296411431294034,-10.030015276316625,-13.45443292203877,1.2663961549774077
cpd:C00037_c,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037_e,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037_x,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037_l,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037_m,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037_r,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037_n,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00037,-54.40966563273776,-47.04494690624416,-42.60842927627109,7.364718726493606
cpd:C00144_n,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144_x,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144_c,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144_l,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144_e,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144_r,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00144_m,0.088368923188504,0.0116973121500351,2.0564033091949505,-0.07667161103846891
cpd:C00044_l,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044_x,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044_e,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044_m,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044_c,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044_r,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00044_n,0.5118302000620547,0.1442994890027635,2.4399291200522812,-0.36753071105929125
cpd:C00387_x,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387_n,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387_e,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387_c,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387_r,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387_l,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387_m,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C00387,-0.3687026601544497,0.4985811271039307,2.539301847178362,0.8672837872583803
cpd:C18055_c,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055_r,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055_e,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055_x,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055_l,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055_n,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C18055_m,-24.01283200297697,-24.948708881984974,-24.584003950530406,-0.9358768790080052
cpd:C00768_n,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768_c,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768_x,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768_r,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768_l,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768_m,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C00768_e,-14.223895842086963,-11.558588536113607,-12.199229171241836,2.665307305973355
cpd:C01924,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_e,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_m,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_x,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_c,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_n,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_l,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C01924_r,3.725180357437781,4.270150672734286,1.4491988379485077,0.5449703152965056
cpd:C00519_n,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519_e,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519_c,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519_x,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519_r,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519_l,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519_m,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00519,20.006551445284103,13.698534674178362,11.604493227425493,-6.30801677110574
cpd:C00262_n,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262_x,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262_r,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262_c,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262_e,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262_m,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00262_l,0.5473578474664212,-0.2788717650142878,-1.1135276973931654,-0.826229612480709
cpd:C00130_r,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130_e,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130_c,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130_x,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130_n,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130_m,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00130_l,4.682756329479699,7.282164681008974,1.0550933189454155,2.5994083515292754
cpd:C00463_m,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463_x,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463_e,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463_c,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463_l,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463_n,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C00463_r,-13.045153342068264,-8.126913182059074,-6.330792899871873,4.918240160009191
cpd:C02043_r,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043_n,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043_l,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043_e,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043_x,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043_c,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C02043_m,-4.872889969699543,-6.106257333956718,-5.4430901432195675,-1.2333673642571752
cpd:C00294_r,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294_m,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294_c,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294_e,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294_x,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294_n,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294_l,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00294,3.831087047213695,-0.9823093932279118,0.08362804508170534,-4.813396440441607
cpd:C00407,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_m,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_x,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_l,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_r,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_n,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_c,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C00407_e,-9.381663859414617,-4.470315312252375,-2.8039349538816216,4.911348547162243
cpd:C20826_x,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826_l,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826_n,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826_r,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826_c,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826_e,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C20826_m,15.41364480045452,11.817826480367984,13.860678435254826,-3.5958183200865363
cpd:C00671_n,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671_r,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671_e,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671_m,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671_c,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671_x,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00671_l,0.6587223696866205,2.041536091550399,1.9986521230977938,1.3828137218637788
cpd:C00186_x,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186_l,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186_e,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186_n,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186_m,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186_c,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186_r,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00186,-1.3689193178565209,4.2151099624592385,3.607959453475878,5.584029280315758
cpd:C00123_n,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123_e,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123_r,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123_l,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123_c,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123_m,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00123_x,-13.562665053542942,-8.214753057077694,-4.946987727755033,5.347911996465248
cpd:C00047_c,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047_l,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047_n,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047_m,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047_x,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047_r,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00047_e,2.610972343274662,4.632676571569728,2.951800415432381,2.021704228295066
cpd:C00711_n,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_r,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711_m,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_c,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_e,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711_c,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711_l,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_l,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_m,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_x,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711_e,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711_x,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00711_r,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00149_n,0.6582563253392725,2.3461336649399382,-0.4451164901215275,1.6878773396006657
cpd:C00383_x,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383_e,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383_r,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383_c,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383_m,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383_l,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C00383_n,-0.3488026619006784,1.4732386081134383,0.7351890837654966,1.7896584450709878
cpd:C01732_x,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732_m,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732_e,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732_r,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732_n,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732_l,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C01732_c,19.264284143048908,19.5578307350952,20.785610047954123,0.2935465920462934
cpd:C00073_e,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_l,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_e,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_c,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073_l,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_r,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073_x,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073_c,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_m,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_x,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073_m,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073_r,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C01733_n,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C00073_n,-19.53490557304469,-13.365134495064984,-9.374928861334684,6.169771077979706
cpd:C15999_e,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999_r,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999_c,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999_n,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999_m,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999_l,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C15999_x,-4.074483055512293,-4.410666785961172,-5.885958555092807,-0.3361837304488788
cpd:C01152_n,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152_e,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152_m,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152_x,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152_r,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152_c,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C01152_l,-10.1277101157547,-5.776492505116543,-4.247422786357221,4.351217610638156
cpd:C08313,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_x,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_e,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_r,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_m,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_c,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_l,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:C08313_n,-11.012721767169936,-7.571297689497172,-5.451477783358511,3.441424077672763
cpd:methylmalonylcarnitine-C3_r,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3_m,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3_n,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3_c,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3_l,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3_x,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:methylmalonylcarnitine-C3_e,49.56424494484184,60.29218287424318,63.14623952066222,10.72793792940135
cpd:C01107_l,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
cpd:C01107_x,3.2921443657075344,0.99803315883144506,0.7652784596861243,-2.2941112068760896
